Date,Headline,Summary,Sentiment Score,Stock Name,Close,MA_7,MA_14,MA_30,Volatility_7,Sentiment_MA_7
2025-01-06,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,227.6100006103516,223.3471439906529,222.54200134277343,222.54200134277343,3.487638911374205,0.05142857142857143
2025-01-07,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,222.1100006103516,223.73571559361048,222.5027285489169,222.5027285489169,3.103663592503172,0.038571428571428576
2025-01-07,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,222.1100006103516,224.0057155064174,222.47000122070312,222.47000122070312,2.815693169750954,0.05142857142857143
2025-01-08,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,222.1300048828125,224.27857317243303,222.44384765625,222.44384765625,2.45744673411964,0.038571428571428576
2025-01-08,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,222.1300048828125,223.98428780691964,222.42143031529017,222.42143031529017,2.5896119558887754,0.05142857142857143
2025-01-10,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,218.94000244140625,223.23428780691964,222.2528588431222,222.18933512369793,3.2068036222585428,0.038571428571428576
2025-01-10,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,218.94000244140625,221.99571663992745,222.08428737095423,221.9862518310547,2.894165145679503,0.05142857142857143
2025-01-13,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,218.4600067138672,220.6885746547154,222.01785932268416,221.77882564769072,1.7924782814559215,0.038571428571428576
2025-01-13,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,218.4600067138672,220.16714695521765,221.95143127441406,221.59444681803384,1.840322695251309,0.05142857142857143
2025-01-14,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,217.759994506836,219.5457175118583,221.77571650913782,221.3926335384971,1.8091068905635286,0.038571428571428576
2025-01-14,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,217.759994506836,218.92143031529017,221.6000017438616,221.21100158691405,1.4955116380527134,0.05142857142857143
2025-01-15,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,223.3500061035156,219.09571620396204,221.54000200544084,221.31285894484748,1.9375256607797935,0.038571428571428576
2025-01-15,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,223.3500061035156,219.72571672712053,221.4800022670201,221.40545654296875,2.510659451100967,0.05142857142857143
2025-01-16,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,220.66000366210932,219.971431187221,220.98357391357422,221.37304554814878,2.5051074908146442,0.038571428571428576
2025-01-16,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,220.66000366210932,220.28571646554127,220.48714556012834,221.3433354695638,2.420457350190697,0.05142857142857143
2025-01-17,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,225.94000244140625,221.35428728376115,220.76071711948939,221.5272021484375,3.0494948037667275,0.038571428571428576
2025-01-17,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,225.94000244140625,222.5228598458426,221.03428867885046,221.6969252366286,3.0096351235117815,0.05142857142857143
2025-01-21,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,230.7100067138672,224.3728615897042,221.6471459524972,222.03074306911893,3.529267249140004,0.038571428571428576
2025-01-21,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,230.7100067138672,225.42429024832586,222.26000322614397,222.34071677071708,4.205334376419912,0.05142857142857143
2025-01-22,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,235.009994506836,227.09000287737166,223.4078598022461,222.77758841679014,5.389339860398269,0.038571428571428576
2025-01-22,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,235.009994506836,229.14000156947546,224.55571637834822,223.18533528645833,5.263614408122805,0.05142857142857143
2025-01-23,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,235.4199981689453,231.2485722133092,225.76714433942522,223.65600179036457,4.1360069609175,0.038571428571428576
2025-01-23,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,235.4199981689453,232.60285731724335,226.97857230050224,224.12666829427084,3.6290629177419396,0.05142857142857143
2025-01-24,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,234.8500061035156,233.87571498325897,228.19928741455078,224.64200185139973,2.1731491002389216,0.038571428571428576
2025-01-24,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,234.8500061035156,234.46714346749442,229.42000252859933,225.15733540852864,1.6740411607631844,0.05142857142857143
2025-01-27,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,235.4199981689453,235.13999938964844,230.28214481898718,225.66400197347005,0.2699360110449714,0.038571428571428576
2025-01-27,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,235.4199981689453,235.19857134137834,231.144287109375,226.17066853841146,0.2812697496768923,0.05142857142857143
2025-01-28,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,238.1499938964844,235.6471426827567,232.39357212611608,226.63600158691406,1.1358914392538737,0.038571428571428576
2025-01-28,"What we know about Alexa+ — Amazon’s new AI-powered voice assistant — and how the price compares to Google Gemini, ChatGPT","Amazon has revealed its new Alexa+ service, but it comes with a catch.",0.09,AMZN,238.1499938964844,236.03714207240515,233.64285714285714,227.10133463541666,1.4656892048363312,0.05142857142857143
2025-01-29,"Eli Lilly's stock recovery chugs along, and Amazon's AI strategy adds a new pillar","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",0.0,AMZN,237.07000732421875,236.27285766601562,234.43785749162947,227.4166681925456,1.482479916354755,0.038571428571428576
